Language,DishID,DishName,Category,Price,Ingredients,Description
Vietnamese,0501adec-5f28-4fae-ab8a-4a35443f0319,Cơm tấm sườn bì chả (Sài Gòn),Món chính,78.000₫,"Gạo tấm, Sườn nướng, Bì, Chả trứng, Nước mắm, Đồ chua","Cơm tấm thơm, sườn nướng đậm vị ăn kèm nước mắm chua ngọt."
Vietnamese,c4a9e9e0-f8f0-4a57-bc09-f44232b3cf86,Chả cá Lã Vọng (Hà Nội),Món chính,210.000₫,"Cá lăng, Nghệ, Thì là, Hành lá, Mắm tôm, Bún","Cá áp chảo vàng thơm, ăn cùng thì là và mắm tôm chuẩn vị Bắc."
Vietnamese,babb8ae6-efe6-4ea2-83a8-4b97738a506c,Gà nướng mắc khén (Tây Bắc),Món chính,260.000₫,"Gà ta, Mắc khén, Hạt dổi, Sả, Ớt, Muối","Gà nướng da giòn, thơm đặc trưng mắc khén và hạt dổi."
Vietnamese,2740703d-454b-4ac0-910c-4e3c6aeb00cf,Bánh xèo tôm thịt (miền Tây),Món chính,110.000₫,"Bột gạo, Tôm, Thịt ba chỉ, Giá, Nước cốt dừa, Rau sống","Bánh xèo vàng giòn, ăn cuốn rau và chấm nước mắm chua ngọt."
Vietnamese,0a0bed1d-c63b-4ab1-8dc1-67b3c47c41a7,Lẩu mắm cá linh rau đồng,Món chính,320.000₫,"Mắm cá linh, Tôm, Mực, Thịt ba chỉ, Cà tím, Rau đồng","Lẩu mắm đậm đà, thơm mùi mắm và phong phú rau đồng miền Tây."
Vietnamese,5a68d0d6-3b77-44fd-acf2-b7a08ffe7002,Chè bưởi (Cần Thơ),Tráng miệng,45.000₫,"Cùi bưởi, Đậu xanh, Nước cốt dừa, Đường, Bột năng","Chè sánh mát, cùi bưởi giòn và đậu xanh bùi thơm."
Vietnamese,a5949120-9afc-443a-bd64-8d70e7971151,Súp bí đỏ kem tươi,Súp,70.000₫,"Bí đỏ, Kem tươi, Hành tây, Bơ, Muối, Tiêu","Súp mượt béo nhẹ, ngọt tự nhiên của bí đỏ, dùng nóng rất dễ chịu."
Vietnamese,a798274a-a7bd-4b5c-a65b-16eecb2037a5,Bánh flan caramel,Tráng miệng,40.000₫,"Trứng gà, Sữa, Đường caramel, Vani","Flan mềm mịn, thơm sữa trứng, lớp caramel ngọt đắng cân bằng."
Vietnamese,bf3ed880-c28e-4da3-a3f7-d7884a2e9c75,Kem xôi dừa Nha Trang,Tráng miệng,55.000₫,"Nếp, Nước cốt dừa, Kem dừa, Dừa nạo, Đậu phộng","Xôi nếp dẻo thơm dừa, ăn cùng kem mát lạnh và đậu phộng bùi."
Vietnamese,75509ffa-4856-4712-a0bf-64addd58ac56,Chả cá Lã Vọng ăn kèm bún và thì là,Món chính,185.000₫,"Cá lăng, Nghệ, Riềng, Mẻ, Thì là, Hành lá, Bún, Mắm tôm, Đậu phộng","Cá áp chảo thơm nghệ riềng, ăn nóng với bún, thì là và mắm tôm đúng kiểu Hà Nội."
Vietnamese,47fb7987-a8af-4826-8f59-25ffeb9ea275,Bánh xèo miền Trung cuốn rau rừng,Món chính,120.000₫,"Bột gạo, Nghệ, Tôm, Thịt ba chỉ, Giá đỗ, Rau rừng, Nước chấm","Vỏ bánh giòn mỏng, nhân tôm thịt, cuốn rau rừng chấm nước mắm chua ngọt."
Vietnamese,d3a43cba-275b-4ee3-b176-ac9bd919e0fe,Dưa cải muối chua,Món phụ,25.000₫,"Cải bẹ xanh, Muối, Đường, Tỏi, Ớt","Vị chua giòn, giúp cân bằng độ béo của các món chính."
Vietnamese,c6152b63-e35d-41ff-ba2d-c5bef439bf3e,Bò né chảo gang,Món chính,135.000₫,"Thịt bò, pate, trứng ốp la, hành tây, bánh mì, sốt tiêu","Bò áp chảo nóng xèo xèo, sốt tiêu đậm, ăn kèm bánh mì giòn."
Vietnamese,016173bc-dc8a-4cd2-81de-1cd046e1c484,Nước sấu ngâm gừng,Đồ uống,40.000₫,"Sấu, gừng, đường, nước lọc, đá","Chua ngọt sảng khoái, thoang thoảng cay ấm từ gừng."
Vietnamese,c9bf9245-9db2-4060-84b2-3c658d7a0408,Gỏi xoài cá sặc khô kiểu miền Tây,Khai vị,85.000₫,"Xoài xanh, cá sặc khô, rau răm, đậu phộng, nước mắm, ớt","Vị chua giòn của xoài hòa cùng cá sặc mặn thơm, đậm chất miền sông nước."
Vietnamese,cbba8270-5891-4e20-96eb-7900694d7fd4,Đậu hũ sốt cà chua hành lá,Món phụ,60.000₫,"Đậu hũ, cà chua, hành lá, tỏi, nước mắm, đường","Đậu hũ mềm béo áo sốt cà chua chua ngọt, đưa cơm."
Vietnamese,f3c559b4-08de-4273-b432-36361ca96c52,Bánh xèo miền Tây giòn rụm,Khai vị,89.000₫,"Bột gạo, tôm, thịt, giá đỗ, hành lá, nước cốt dừa","Vỏ vàng giòn, nhân đậm đà, ăn kèm rau rừng và nước mắm chua ngọt."
Vietnamese,fe0c7ca2-de29-4ed4-987f-c16c7243f61e,Chả ram tôm đất Bình Định,Khai vị,79.000₫,"Tôm đất, bánh tráng, hành tím, tiêu, nước mắm","Cuốn nhỏ chiên vàng giòn, thơm mùi tôm đất đặc trưng."
Vietnamese,6d6b17c5-206b-436f-8dfe-02ed6f4a35df,Cá nướng trui cuốn rau rừng,Món chính,210.000₫,"Cá lóc, muối, bánh tráng, bún, rau rừng, mắm nêm","Cá nướng nguyên con thơm khói, cuốn rau rừng chấm mắm nêm đậm đà."
Vietnamese,58ff2cd4-602d-45d4-bfca-56fc5f4c6eae,Dưa góp cà rốt - đu đủ,Món phụ,35.000₫,"Cà rốt, đu đủ xanh, giấm, đường, tỏi, ớt","Chua ngọt giòn mát, cân bằng vị cho các món nướng và chiên."
Vietnamese,448a1689-3344-4640-9766-278648cf633b,Gỏi bưởi tôm miền Tây,Khai vị,89.000₫,"Bưởi, tôm sú, rau răm, đậu phộng, nước mắm chua ngọt","Gỏi thanh mát, vị bưởi giòn ngọt hòa cùng tôm sú và nước trộn đậm đà."
Vietnamese,94622e11-8e4b-475c-a32a-c2cfd56932ef,Lẩu mắm miền Tây thập cẩm,Món chính,289.000₫,"Mắm cá linh, tôm, mực, cá, thịt ba chỉ, cà tím, bông súng, rau đắng","Nồi lẩu dậy mùi mắm, ăn kèm rau đồng phong phú, vị đậm mà cuốn."
Vietnamese,b4b2ef44-cac4-414c-ac3a-682004a1555d,Ốc hương rang muối ớt Nha Trang,Món phụ,165.000₫,"Ốc hương, muối, ớt, tỏi, bơ, lá chanh","Ốc giòn ngọt, rang bơ tỏi muối ớt cay thơm, dậy mùi lá chanh."
Vietnamese,a2aa8922-5aff-409c-b437-0401936702a3,Chè khúc bạch vải thiều,Tráng miệng,59.000₫,"Khúc bạch, vải thiều, hạnh nhân lát, nước đường, lá dứa","Khúc bạch mềm mịn, thơm sữa, ăn cùng vải và hạnh nhân mát lạnh."
Vietnamese,e091fc28-9334-434e-a9f9-63b57bf1d598,Bánh da lợn lá dứa cốt dừa,Tráng miệng,39.000₫,"Bột năng, bột gạo, lá dứa, cốt dừa, đường","Từng lớp dẻo dai, thơm lá dứa và cốt dừa béo ngậy."
Vietnamese,004f7584-bab6-4ed4-a424-c21c95ec5b6e,Chả giò cua bể Hải Phòng,Khai vị,110.000₫,"Thịt cua, tôm, thịt heo, miến, mộc nhĩ, bánh đa nem","Cuốn vuông giòn rụm, nhân cua bể ngọt đậm."
Vietnamese,c440363f-a4aa-40f6-963f-e135e92d2bc4,Nước sâm thảo mộc,Đồ uống,35.000₫,"La hán quả, rễ tranh, mía lau, thục địa, lá dứa","Mát lành, ngọt thanh thảo mộc, dùng lạnh rất đã."
Vietnamese,3f8abc61-b30d-45ac-830b-79ee288931ad,Tôm rang muối Hồng Kông kiểu Việt,Món chính,245.000₫,"Tôm sú, muối rang, tỏi, ớt, lá cà ri","Tôm chắc ngọt, áo muối tỏi thơm giòn, vị mặn mà."
Vietnamese,662ac3c3-d7ba-4b5f-b1fa-e783587b407a,Dưa cải muối chua giòn,Món phụ,35.000₫,"Cải bẹ, muối, đường, nước, tỏi, ớt","Chua nhẹ giòn rụm, cân vị cho các món kho và nướng."
Vietnamese,eee7d5b9-1e2a-47bf-b30f-ac393f86c49e,Cá kho tộ kiểu miền Nam,Món chính,135.000₫,"Cá basa hoặc cá lóc, nước màu, tiêu, hành, ớt, nước mắm","Kho trong niêu đất, vị mặn ngọt hài hòa, tiêu thơm nồng."
Vietnamese,5d1f9b20-a8e0-4692-9ac4-344a67d8799f,Khoai lang chiên lắc muối tôm,Món phụ,60.000₫,"Khoai lang, muối tôm Tây Ninh, bột chiên giòn, dầu ăn","Khoai giòn ngoài mềm trong, vị mặn cay thơm đặc trưng muối tôm."
Vietnamese,a6ce9c02-fc92-4786-b250-83fc26ca100b,Bánh pía sầu riêng Sóc Trăng (2 cái),Tráng miệng,60.000₫,"Bột mì, Sầu riêng, Đậu xanh, Trứng muối, Đường","Vỏ nhiều lớp mềm thơm, nhân sầu riêng béo ngậy."
Vietnamese,459526af-bcfc-4628-b340-cbbba5af7379,Nộm hoa chuối kiểu Bắc,Khai vị,70.000₫,"Hoa chuối, tai heo, lạc rang, rau thơm, giấm, tỏi, ớt","Giòn bùi, chua thanh, thơm mùi rau húng."
Vietnamese,96c4baf7-3536-4d78-a9a6-32e8aab9bd54,Vịt quay Lạng Sơn lá mắc mật,Món chính,290.000₫,"Vịt, lá mắc mật, mật ong, ngũ vị hương, tỏi, hành, nước chấm","Da giòn, thịt thơm mắc mật đặc trưng vùng Đông Bắc."
Vietnamese,f00f01c2-8e4d-4947-8de7-04f1a9d8d1d3,Gà nướng lá chanh kèm muối tiêu chanh,Món chính,175.000₫,"Gà, lá chanh, sả, tỏi, mật ong, muối, tiêu, chanh","Gà nướng da giòn thịt mềm, thơm lá chanh và sả."
Vietnamese,95652b2b-1cc4-44bb-a9c1-427d3b66925b,Bò lá lốt,Món phụ,75.000₫,"Thịt bò xay, Lá lốt, Sả, Hành tím, Tiêu, Nước chấm","Cuốn lá lốt nướng thơm, béo ngậy, dùng kèm rau và bún."
Vietnamese,29f8b04e-c9aa-4359-9087-bd052a903262,Nem nướng Nha Trang cuốn rau,Khai vị,85.000₫,"Thịt heo xay, tỏi, tiêu, bánh tráng, rau sống, đồ chua","Nem nướng thơm lừng, cuốn đa vị với nước chấm sánh béo đặc trưng."
Vietnamese,c86b20af-20ba-4b6c-98b7-372c0a76671f,Súp hải sản chua cay,Súp,75.000₫,"Tôm, mực, nấm, cà chua, giấm, tiêu, trứng","Súp sánh nóng hổi, chua cay hài hòa, dậy hương hải sản."
Vietnamese,d27c6116-778a-4580-91ff-929c0379c68f,Đậu hũ non sốt nấm tiêu đen,Món phụ,70.000₫,"Đậu hũ non, nấm đùi gà, tiêu đen, xì dầu, hành boa-rô","Mềm mịn, sốt nấm thơm tiêu đen, dùng kèm cơm nóng."
Vietnamese,0d00ecf1-87d4-41a5-ae54-8d692f91502b,Thắng cố ngựa Sapa,Món chính,190.000₫,"Thịt và lòng ngựa, Thảo quả, Quế, Gừng, Sả, Rau thơm","Món nóng hổi đậm gia vị núi rừng, ăn kèm rau và chẩm chéo."
Vietnamese,abe6660d-dfc7-4f4e-968a-7a7c6d3849f7,Dưa món chua ngọt kiểu Huế,Món phụ,40.000₫,"Cà rốt, Củ cải, Đu đủ, Nước mắm, Đường, Ớt","Giòn nhẹ, cân vị cho món mặn, hương vị Tết miền Trung."
Vietnamese,b60e5d48-4572-4633-9aa4-422dcc4c80be,Kho quẹt tôm khô ăn kèm rau luộc,Món phụ,75.000₫,"Tôm khô, Thịt ba chỉ, Nước mắm, Tiêu, Hành tím, Rau luộc","Chén kho quẹt sánh mặn ngọt, chấm rau luộc và cơm nóng rất bắt vị."
Vietnamese,e668d301-edde-4572-8fc6-74dac7854b65,Cơm gà Hội An,Món chính,90.000₫,"Gà xé, gạo, nghệ, hành phi, rau răm, đu đủ chua","Cơm vàng thơm, gà mềm ngọt, ăn kèm đồ chua và nước sốt đậm đà."
Vietnamese,d3062e4f-b048-4729-92c1-da20beb2b471,Tôm rang muối Hong Kong kiểu Việt,Món chính,190.000₫,"Tôm sú, muối hạt, tỏi, ớt, lá cà ri, bơ","Tôm giòn ngọt, áo muối tỏi thơm béo, vị mặn mà cuốn hút."
Vietnamese,c31b39c1-05fe-4ba9-9e27-d38017634d72,Cá lóc nướng trui cuốn lá sen Đồng Tháp,Món chính,195.000₫,"Cá lóc, lá sen non, bún, rau vườn, mắm nêm, chanh, ớt","Cá nướng thơm mùi rơm, cuốn lá sen thanh mát, chấm mắm nêm."
Vietnamese,7c9a9868-cfaa-4843-ae6d-007ad52a554c,Mì Quảng gà ta Quảng Nam,Món chính,95.000₫,"Mì Quảng, gà ta, đậu phộng, bánh tráng mè, rau sống, nghệ","Sợi mì dẻo, ít nước nhưng đậm vị, thơm lạc và bánh tráng."
Vietnamese,3d1f3f67-fd4f-4105-ba22-a683b44673b4,Kho quẹt tóp mỡ chấm rau luộc,Món phụ,75.000₫,"Nước mắm, đường thốt nốt, tiêu, hành tím, tóp mỡ, rau luộc","Mặn ngọt hài hòa, sánh thơm, chấm rau luộc bắt cơm."
Vietnamese,d78ce333-ebd8-4142-bf54-9f52de7545da,Bánh flan caramel cà phê,Tráng miệng,40.000₫,"Trứng gà, sữa, đường caramel, cà phê","Flan mịn béo, caramel đắng nhẹ, thêm hương cà phê quyến rũ."
Vietnamese,f3f2af72-1d7a-481b-bc25-98035577d045,Trà sen vàng hạt chia,Đồ uống,55.000₫,"Trà sen, hạt chia, mật ong, đá, lát chanh","Thanh mát, thơm hương sen, hạt chia tạo cảm giác sảng khoái."
Vietnamese,da9b52ac-aa8b-4844-9239-3b2ee4e6f26c,Sườn cừu nướng lá mắc mật Lạng Sơn,Món chính,269.000₫,"Sườn cừu, lá mắc mật, tỏi, sả, mật ong, tiêu","Thịt mềm, thơm lá mắc mật, nướng cháy cạnh hấp dẫn."
Vietnamese,a80a8873-9a6c-4850-889f-19edf48de91e,Bánh xèo miền Trung tôm thịt,Món chính,125.000₫,"Bột gạo, nghệ, tôm, thịt ba chỉ, giá, rau sống, nước chấm","Vỏ giòn rụm, nhân tôm thịt nóng hổi, cuốn rau bánh tráng."
Vietnamese,828a8d87-ca85-4734-87a4-339e26f72099,Bánh cuốn Thanh Trì chả quế,Món chính,85.000₫,"Bánh cuốn, thịt băm, mộc nhĩ, chả quế, hành phi, nước mắm","Bánh mỏng mềm, nhân thơm, dùng kèm chả quế và nước chấm trong."
Vietnamese,7db21f87-807f-4998-9d8d-96f290530855,Cà pháo muối xổi mắm tôm,Món phụ,45.000₫,"Cà pháo, muối, tỏi, ớt, đường, mắm tôm","Cà giòn, chua nhẹ, chấm mắm tôm dậy vị, đưa cơm."
Vietnamese,8733503b-76d2-499f-940e-583159d6fb0a,Bánh pía Sóc Trăng sầu riêng,Tráng miệng,60.000₫,"Bột mì, sầu riêng, đậu xanh, lòng đỏ trứng muối, đường","Bánh mềm thơm sầu riêng, nhân đậu xanh béo bùi, vị ngọt dịu."
Vietnamese,ddbb25a3-f56e-4e0d-a602-0eb254f5d5bd,Trà sen Hồ Tây mật ong,Đồ uống,65.000₫,"Trà xanh, hạt sen, hương sen, mật ong, đá","Thức uống thanh nhã, thơm sen, ngọt nhẹ dễ uống."
Vietnamese,5f733ab1-c74d-49be-b125-be8ab854669d,Trà sen long nhãn Huế,Đồ uống,49.000₫,"Trà, hạt sen, long nhãn, đường phèn","Hương sen thanh, long nhãn ngọt dịu, uống nhẹ nhàng và thư thái."
Vietnamese,14a1548b-c78b-4216-84b1-287cf9bd1a32,Cháo hàu sữa hành gừng,Súp,60.000₫,"Gạo, Hàu sữa, Hành lá, Gừng, Tiêu, Nước dùng","Cháo nóng mịn, hàu béo ngậy, thơm gừng ấm bụng."
Vietnamese,e9f13f9b-1339-4277-9baf-beff34717ac2,Cháo sườn non nấm hương,Súp,75.000₫,"Gạo, sườn non, nấm hương, hành lá, tiêu","Cháo mịn sánh, sườn mềm, thơm nấm hương và tiêu."
Vietnamese,94bd8753-0233-4dbd-be7b-634f9944b6bd,Soda chanh dây hương sả,Đồ uống,58.000₫,"Chanh dây, soda, sả, đường, đá","Chua ngọt sảng khoái, thơm nhẹ hương sả, bọt soda mát lạnh."
Vietnamese,08bd6ec7-c073-47b1-b4f2-7c9c061ace06,Cá nục kho dứa xứ Nghệ,Món chính,135.000₫,"Cá nục, dứa, nước mắm, tiêu, hành tím, ớt","Kho kẹo thơm, vị mặn ngọt hài hòa, dứa làm mềm thịt cá."
Vietnamese,4f47f348-bfcb-4848-868d-0b63b4294c0d,Gỏi ngó sen tôm thịt kiểu Nam Bộ,Khai vị,95.000₫,"Ngó sen, tôm sú, thịt ba chỉ, rau răm, đậu phộng, nước mắm chua ngọt","Gỏi giòn mát, cân bằng vị chua ngọt đặc trưng miền Nam."
Vietnamese,4250c91b-f844-4e4f-8ccb-f5cff818c76a,Chả cá Lã Vọng kèm bún và rau thơm,Món chính,185.000₫,"Cá lăng, nghệ, mẻ, thì là, hành lá, bún, mắm tôm","Cá áp chảo thơm nghệ, ăn nóng cùng bún và rau thơm Hà Nội."
Vietnamese,c2c2ae64-b0a2-43fb-af23-84648b2ebbbf,Thịt trâu gác bếp chấm chẳm chéo,Món chính,190.000₫,"Thịt trâu, mắc khén, ớt, gừng, chẳm chéo","Thịt hun khói dai ngọt, chấm gia vị Tây Bắc cay thơm."
Vietnamese,eb70850a-7c82-46ef-ac19-1a676ceaedd0,Bún riêu chay nấm và đậu hũ,Món chính,85.000₫,"Đậu hũ, nấm, cà chua, riêu chay, bún, rau sống","Phiên bản thanh đạm, nước dùng cà chua chua nhẹ dễ ăn."
Vietnamese,117ff809-1c43-4e45-860a-e01e9339a2ae,Bánh flan cà phê muối,Tráng miệng,50.000₫,"Trứng, sữa, đường caramel, cà phê, kem muối","Flan mịn béo, điểm vị mặn nhẹ và hương cà phê đậm."
Vietnamese,c90fbbc2-5546-4a1b-8dbc-54ce8d70bc2c,Trà sen vàng thạch nha đam,Đồ uống,48.000₫,"Trà ướp sen, mật ong, nha đam, đá viên, lát chanh","Hương sen thanh, nha đam giòn mát, giải nhiệt nhẹ nhàng."
Vietnamese,4f2f5b01-4332-4ad1-8eb4-bf49320d284e,Nem cuốn tôm thịt chấm mắm nêm,Khai vị,75.000₫,"Bánh tráng, tôm, thịt heo, bún, rau sống, mắm nêm","Cuốn tươi giòn, đậm đà mắm nêm kiểu miền Trung."
Vietnamese,9d1878df-ac49-48cc-911c-f969d8810536,Gà nướng lá chanh kèm xôi nếp,Món chính,175.000₫,"Gà ta, lá chanh, sả, mật ong, xôi nếp","Gà nướng thơm lá chanh, da vàng óng, ăn kèm xôi dẻo."
Vietnamese,e29376f6-4439-4323-a8bc-b466816eac78,Chả cá Lã Vọng cuốn lá lốt,Khai vị,85.000₫,"Cá lăng, Lá lốt, Thì là, Hành lá, Mắm tôm, Bún","Chả cá áp chảo thơm thì là, biến tấu cuốn lá lốt lạ miệng."
Vietnamese,47f06ab8-79ec-4285-887d-b8570a81451b,Nộm hoa chuối Huế tôm khô,Khai vị,70.000₫,"Hoa chuối, Tôm khô, Rau răm, Đậu phộng, Nước mắm, Chanh","Giòn bùi, vị chua mặn ngọt cân bằng theo phong cách miền Trung."
Vietnamese,61ee58d7-f40c-41a6-ad60-af0237018f76,Xôi gấc đậu xanh,Món phụ,60.000₫,"Gạo nếp, Gấc, Đậu xanh, Dừa nạo, Đường","Xôi đỏ dẻo thơm, bùi đậu xanh và dừa nạo."
Vietnamese,7880d158-628a-4b6d-9f48-e37a83964e37,Súp hải sản bắp non,Súp,65.000₫,"Tôm, mực, bắp non, trứng, nấm, bột năng","Súp sánh nhẹ, ngọt thanh hải sản, ấm bụng."
Vietnamese,d03ea2fb-ab03-4bc8-9f29-59ade99e760c,Trà sen vàng Huế,Đồ uống,50.000₫,"Trà, hạt sen, mật ong, đá, chanh","Hương sen thanh tao, vị ngọt dịu, giải nhiệt nhẹ nhàng."
Vietnamese,9e6d987d-8a92-470f-882d-13fc6250d56c,Bò lá lốt chấm mắm nêm,Món chính,110.000₫,"Thịt bò xay, lá lốt, sả, hành, đậu phộng, mắm nêm, rau sống","Cuộn bò thơm lá lốt, vị mắm nêm đậm đà, hợp rau sống."
Vietnamese,2fb412e3-eade-44e3-b6af-089dd9dca0bb,Súp hải sản tổ yến,Súp,120.000₫,"Tổ yến, tôm, mực, thịt cua, nấm đông cô, trứng cút, nước dùng gà","Súp sánh nhẹ, vị ngọt thanh, bổ dưỡng với tổ yến và hải sản."
Vietnamese,e30ba452-4a0b-405b-b5df-3739096110fc,Khoai tây chiên lắc muối tôm Tây Ninh,Món phụ,45.000₫,"Khoai tây, muối tôm, bột ớt, bơ, rau mùi","Giòn nóng, lắc muối tôm mằn mặn cay nhẹ, cực bắt vị."
Vietnamese,1f627715-6faf-4273-840e-5018cb0a9492,Mì Quảng gà trứng cút,Món chính,85.000₫,"Mì Quảng, gà ta, trứng cút, đậu phộng, bánh tráng, rau sống","Sợi mì vàng dai, nước nhưn sánh, thơm đậu phộng và rau sống miền Trung."
Vietnamese,f342b36d-504a-48fd-b625-77924445b8bc,Phở gà ta Hà Nội,Súp,95.000₫,"Gà ta, bánh phở, hành lá, gừng, quế, hồi, rau thơm","Nước dùng trong ngọt, thơm gia vị, thịt gà săn chắc."
Vietnamese,08a4d080-7a5f-4301-a0cc-aebb73afcffa,Khoai lang kén phô mai,Món phụ,55.000₫,"Khoai lang, phô mai, bột chiên, sữa, đường","Viên khoai giòn ngoài dẻo trong, nhân phô mai kéo sợi hấp dẫn."
Vietnamese,ef27cb87-771d-46f4-9e1e-3d88466fb83b,Trà tắc mật ong sả,Đồ uống,40.000₫,"Trà xanh, tắc, mật ong, sả, đá","Vị chua thơm của tắc, ngọt dịu mật ong và hương sả thanh mát."
Vietnamese,8a39edda-1494-44f1-800f-11299facf05e,Nem chua Thanh Hóa nướng lá chuối,Khai vị,75.000₫,"Thịt heo lên men, bì heo, tỏi, ớt, lá chuối","Nem chua thơm nhẹ, nướng xém cạnh, vị chua mặn cay cân bằng."
Vietnamese,128e9468-eea7-456b-bcd8-a7a287451a73,Gỏi ngó sen tôm tai heo,Khai vị,95.000₫,"Ngó sen, tôm, tai heo, rau răm, đậu phộng, nước mắm chua ngọt","Giòn mát, chua ngọt hài hòa, đậm chất miền Nam."
Vietnamese,d296a32d-dc2c-4b0d-afa0-e4a4f7173fbb,Nộm hoa chuối bò bóp thấu,Khai vị,99.000₫,"Hoa chuối, thịt bò, rau thơm, lạc rang, chanh, ớt","Nộm kiểu Bắc, thơm mùi rau răm, vị chua cay kích thích."
Vietnamese,4c54eca4-43f4-4794-af27-173938364bfa,Gỏi xoài cá khô miền Tây,Khai vị,85.000₫,"Xoài xanh, cá sặc khô, rau răm, đậu phộng, nước mắm chua ngọt","Vị chua giòn của xoài quyện cá khô đậm đà, thơm rau răm và đậu phộng rang."
